FIPS,GEO,County,Date,Cases,Tests,Population,pop_2018,Region,herc_region,newCases,newTests,posFraction,newCases.per1000,newTests.per1000,dailyPos,dailyTests,dailyFractionPos,Cases.per1000,Tests.per1000
55069,County,Lincoln,2020-06-03,7,918,27593,28442,Northern,North Central,2,368,0.00543478260869565,0.0103545930386071,1.90524511910371,0,69,0,0,2.50063421882362
55047,County,Green Lake,2020-06-03,22,953,18913,19088,Northeastern,Fox Valley Area,6,188,0.0319148936170213,0.0453203012289355,1.42003610517331,2,42,0.0476190476190476,0.105747369534183,2.22069476021784
55057,County,Juneau,2020-06-03,22,998,26687,26908,Southern,South Central,0,145,0,0,0.776193866462537,0,27,0,0,1.01172855697531
55103,County,Richland,2020-06-03,14,1064,17252,17712,Southern,South Central,0,465,0,0,3.85048524394687,0,115,0,0,6.6658938094134
55023,County,Crawford,2020-06-03,26,1089,16131,16555,Southern,Western,0,202,0,0,1.78892460834064,0,63,0,0,3.90552352612981
55019,County,Clark,2020-06-03,35,1185,34774,34741,Western,North Central,6,368,0.016304347826087,0.0246489577599027,1.51180274260737,2,170,0.0117647058823529,0.0575142347731063,4.88870995571404
55049,County,Iowa,2020-06-03,16,1186,23678,23799,Southern,South Central,4,419,0.00954653937947494,0.0241333124177959,2.52796447576412,0,75,0,0,3.16749725483571
55113,County,Sawyer,2020-06-03,8,1224,16558,16569,Northern,Northwest,1,276,0.0036231884057971,0.00862768105188687,2.38123997032078,0,21,0,0,1.26826911462737
55137,County,Waushara,2020-06-03,9,1245,24443,24298,Northeastern,Fox Valley Area,1,407,0.00245700245700246,0.005844501201045,2.37871198882531,1,181,0.00552486187845304,0.040911508407315,7.40498302172401
55053,County,Jackson,2020-06-03,17,1259,20643,20664,Western,Western,3,217,0.0138248847926267,0.0207611019992941,1.50171971128228,0,85,0,0,4.11761856319333
55123,County,Vernon,2020-06-03,21,1329,30822,30287,Southern,Western,2,295,0.00677966101694915,0.00926981655033047,1.36729794117374,0,108,0,0,3.50399065602492
55085,County,Oneida,2020-06-03,11,1427,35595,35913,Northern,North Central,3,356,0.00842696629213483,0.0120402143158148,1.42877209881003,2,242,0.00826446280991736,0.0561876668071358,6.79870768366344
55031,County,Douglas,2020-06-03,19,1444,43150,43874,Western,Northwest,0,377,0,0,1.24813772554213,0,71,0,0,1.64542294322132
55029,County,Door,2020-06-03,38,1558,27668,28051,Northeastern,Northeast,0,354,0,0,1.82779487391313,0,54,0,0,1.95171317044962
55093,County,Pierce,2020-06-03,47,1633,42754,41635,Western,Northwest,4,394,0.0101522842639594,0.0133654996357901,1.31650171412533,0,75,0,0,1.75422182719746
55095,County,Polk,2020-06-03,24,1626,43783,43900,Western,Northwest,7,473,0.0147991543340381,0.0228399150355161,1.54332568739987,2,90,0.0222222222222222,0.0456798300710321,2.05559235319645
55045,County,Green,2020-06-03,70,1771,36960,36864,Southern,South Central,12,506,0.0237154150197628,0.0463821892393321,1.95578231292517,2,55,0.0363636363636364,0.0541125541125541,1.48809523809524
55121,County,Trempealeau,2020-06-03,29,1822,29649,29332,Western,Western,7,527,0.0132827324478178,0.0337279503524571,2.53923283367784,3,43,0.0697674418604651,0.101183851057371,1.45030186515565
55083,County,Oconto,2020-06-03,39,1911,37930,37962,Northeastern,Northeast,4,363,0.0110192837465565,0.0150653459380061,1.36718014387405,1,148,0.00675675675675676,0.0263643553915107,3.90192459794358
55097,County,Portage,2020-06-03,14,2005,70772,70719,Northern,North Central,4,466,0.00858369098712446,0.00807421821382145,0.940646421910199,0,117,0,0,1.65319617927994
55015,County,Calumet,2020-06-03,79,2074,50089,51476,Northeastern,Fox Valley Area,5,417,0.0119904076738609,0.0142603308967181,1.18931159678629,1,75,0.0133333333333333,0.0199644632554054,1.4973347441554
55115,County,Shawano,2020-06-03,51,2213,40899,41260,Northeastern,Fox Valley Area,10,581,0.0172117039586919,0.0349292508024995,2.02938947162522,1,59,0.0169491525423729,0.0244504755617497,1.44257805814323
55005,County,Barron,2020-06-03,20,2224,45244,45880,Western,Northwest,6,650,0.00923076923076923,0.0189448956136252,2.05236369147606,0,118,0,0,2.60808062947573
55141,County,Wood,2020-06-03,10,2246,72999,74026,Northern,North Central,1,586,0.00170648464163823,0.00195697397028922,1.14678674658948,0,266,0,0,3.64388553267853
55033,County,Dunn,2020-06-03,25,2484,45368,44777,Western,Northwest,1,599,0.00166944908180301,0.00314885255812782,1.88616268231856,1,147,0.00680272108843537,0.0220419679068947,3.24016928231352
55021,County,Columbia,2020-06-03,44,2688,57532,57128,Southern,South Central,4,544,0.00735294117647059,0.00993236062414954,1.35080104488434,0,131,0,0,2.27699367308628
55081,County,Monroe,2020-06-03,18,2775,46253,45998,Western,Western,2,520,0.00384615384615385,0.00617720549400657,1.60607342844171,0,73,0,0,1.57827600371868
55135,County,Waupaca,2020-06-03,45,2824,50990,51731,Northeastern,Fox Valley Area,18,768,0.0234375,0.0504300563135629,2.15168240271202,0,149,0,0,2.92214159639145
55075,County,Marinette,2020-06-03,32,2869,40350,40938,Northeastern,Northeast,0,585,0,0,2.07116303770579,0,154,0,0,3.81660470879802
55043,County,Grant,2020-06-03,98,3031,51439,52374,Southern,South Central,9,898,0.010022271714922,0.0249949315833178,2.49393872909105,2,260,0.00769230769230769,0.0388810046851611,5.05453060907094
55017,County,Chippewa,2020-06-03,58,3081,64658,64220,Western,Northwest,5,648,0.00771604938271605,0.0110471359195415,1.43170881517258,1,202,0.00495049504950495,0.0154659902873581,3.12413003804634
55071,County,Manitowoc,2020-06-03,38,3103,78981,80254,Northeastern,Northeast,6,1026,0.00584795321637427,0.0108525196837576,1.85578086592255,2,277,0.0072202166064982,0.0253225459287677,3.50717261113432
55073,County,Marathon,2020-06-03,55,3275,135692,134741,Northern,North Central,12,745,0.0161073825503356,0.0126336535262633,0.784339323088844,3,138,0.0217391304347826,0.0221088936709607,1.01700910886419
55109,County,St. Croix,2020-06-03,97,3400,90687,88169,Western,Northwest,26,857,0.0303383897316219,0.0409572012999186,1.35001236592424,2,198,0.0101010101010101,0.0220538776230331,2.18333388468027
55055,County,Jefferson,2020-06-03,114,3765,84769,84675,Southern,South Central,22,1167,0.0188517566409597,0.037075548170406,1.96668930522108,4,300,0.0133333333333333,0.0471870613077894,3.53902959808421
55089,County,Ozaukee,2020-06-03,170,3843,89221,88360,Southeastern,Southeast,26,1529,0.0170045781556573,0.0416301735497889,2.44817443683182,5,856,0.0058411214953271,0.0560406182401004,9.59415384270519
55111,County,Sauk,2020-06-03,81,3792,64442,62686,Southern,South Central,3,657,0.0045662100456621,0.00665049856570914,1.4564591858903,2,144,0.0138888888888889,0.0310356599733093,2.23456751807827
55117,County,Sheboygan,2020-06-03,98,3836,115340,114515,Northeastern,Southeast,15,1177,0.0127442650807137,0.0185786123015185,1.45780177859248,3,599,0.00500834724540901,0.0260100572221259,5.19334142535114
55131,County,Washington,2020-06-03,261,4958,136034,134486,Southeastern,Southeast,49,1334,0.0367316341829085,0.051457723804343,1.40091027663252,1,99,0.0101010101010101,0.00735110340062043,0.727759236661423
55127,County,Walworth,2020-06-03,424,5258,103868,102615,Southeastern,Southeast,61,1620,0.0376543209876543,0.0838976943263153,2.22810270178083,26,702,0.037037037037037,0.25031771094081,6.75857819540186
55027,County,Dodge,2020-06-03,383,5563,87839,89205,Southern,South Central,217,2604,0.0833333333333333,0.352918407541069,4.23502089049283,157,555,0.282882882882883,1.78736096722413,6.31837794146108
55035,County,Eau Claire,2020-06-03,114,5374,104646,102893,Western,Northwest,15,1104,0.0135869565217391,0.0204772006847576,1.50712197039816,0,118,0,0,1.12761118437398
55039,County,Fond du Lac,2020-06-03,221,5891,103403,103373,Northeastern,Southeast,36,1573,0.0228862047043865,0.0497360535270461,2.17318922772343,6,436,0.0137614678899083,0.0580253957815537,4.21651209345957
55063,County,La Crosse,2020-06-03,58,6429,118016,118333,Western,Western,7,1678,0.00417163289630513,0.0084734273318872,2.03120158041525,3,531,0.00564971751412429,0.0254202819956616,4.4993899132321
55139,County,Winnebago,2020-06-03,284,7663,171907,169344,Northeastern,Fox Valley Area,85,1665,0.0510510510510511,0.0706361994733033,1.38363849556529,14,165,0.0848484848484849,0.0814393829221614,0.959821298725474
55059,County,Kenosha,2020-06-03,1217,9522,169561,168231,Southeastern,Southeast,184,1855,0.0991913746630728,0.155022170697945,1.56285938393852,16,218,0.073394495412844,0.0943613212944014,1.28567300263622
55087,County,Outagamie,2020-06-03,239,9659,187885,183800,Northeastern,Fox Valley Area,41,2699,0.0151908114116339,0.0311740844513551,2.05216716912701,7,437,0.0160183066361556,0.0372568326369854,2.32589083748037
55105,County,Rock,2020-06-03,658,10091,163354,160265,Southern,South Central,70,1892,0.0369978858350951,0.0612167440038199,1.65460113793182,12,485,0.0247422680412371,0.0734600928045839,2.96901208418527
55133,County,Waukesha,2020-06-03,744,11851,404198,398642,Southeastern,Southeast,151,1600,0.094375,0.0533684693428185,0.565493714890792,22,116,0.189655172413793,0.0544287700582388,0.286988060307077
55101,County,Racine,2020-06-03,1797,14903,196311,195230,Southeastern,Southeast,218,3976,0.0548289738430583,0.158640408040594,2.89336817600644,35,1412,0.0247875354107649,0.178288531972228,7.1926687755653
55009,County,Brown,2020-06-03,2350,18913,264542,260329,Northeastern,Northeast,65,4058,0.0160177427304091,0.0351010965582565,2.19138845897546,16,459,0.0348583877995643,0.0604818894542265,1.73507420371812
55025,County,Dane,2020-06-03,773,33778,546695,528496,Southern,South Central,121,6340,0.0190851735015773,0.0316185702918708,1.65670855909472,14,1346,0.0104011887072808,0.0256084288314325,2.46206751479344
55079,County,Milwaukee,2020-06-03,8108,57814,945726,944479,Southeastern,Southeast,1360,14720,0.0923913043478261,0.205435521795651,2.22353741237646,104,2706,0.0384331116038433,0.109968426372966,2.86129386312738
55037,County,Florence,2020-06-04,2,264,4295,4421,Northern,Northeast,0,24,0,0,0.798270414102777,0,7,0,0,1.62980209545984
55051,County,Iron,2020-06-04,2,264,5687,5844,Northern,North Central,0,12,0,0,0.301439373006104,0,4,0,0,0.703358537014243
55041,County,Forest,2020-06-04,29,392,9004,9182,Northern,North Central,3,64,0.046875,0.0475978929999365,1.01542171733198,1,4,0.25,0.111061750333185,0.444247001332741
55107,County,Rusk,2020-06-04,5,395,14178,14534,Western,Northwest,0,126,0,0,1.26957257723233,0,24,0,0,1.69276343630978
55091,County,Pepin,2020-06-04,1,399,7287,7349,Western,Northwest,0,39,0,0,0.764570958066224,0,4,0,0,0.548922739124468
55007,County,Bayfield,2020-06-04,3,409,15036,15204,Northern,Northwest,0,27,0,0,0.25652719188234,0,3,0,0,0.19952114924182
55003,County,Ashland,2020-06-04,2,443,15562,15863,Northern,Northwest,0,68,0,0,0.624231185855656,0,21,0,0,1.34944094589384
55013,County,Burnett,2020-06-04,1,498,15414,15447,Western,Northwest,0,124,0,0,1.149233535376,0,13,0,0,0.843389126767873
55119,County,Taylor,2020-06-04,2,511,20343,20580,Northern,North Central,1,142,0.00704225352112676,0.00702242259534694,0.997184008539266,0,49,0,0,2.408690950204
55099,County,Price,2020-06-04,2,554,13351,13808,Northern,North Central,0,229,0,0,2.45032474827996,0,134,0,0,10.0367013706838
55125,County,Vilas,2020-06-04,8,562,22195,21656,Northern,North Central,2,102,0.0196078431372549,0.0128729121745567,0.656518520902391,0,27,0,0,1.21649020049561
55077,County,Marquette,2020-06-04,5,644,15574,15378,Northeastern,South Central,2,173,0.0115606936416185,0.0183455943055275,1.58689390742813,0,19,0,0,1.21998202131758
55129,County,Washburn,2020-06-04,2,650,15720,15853,Western,Northwest,0,113,0,0,1.02689930934206,0,14,0,0,0.89058524173028
55001,County,Adams,2020-06-04,4,668,20220,20495,Southern,South Central,0,130,0,0,0.918468277518723,0,13,0,0,0.642927794263106
55067,County,Langlade,2020-06-04,4,726,19189,19777,Northern,North Central,2,280,0.00714285714285714,0.0148894828138145,2.08452759393402,1,17,0.0588235294117647,0.0521131898483506,0.88592422742196
55011,County,Buffalo,2020-06-04,6,734,13031,13509,Western,Western,1,127,0.0078740157480315,0.010962868763498,1.39228433296425,0,13,0,0,0.997621057478321
55065,County,Lafayette,2020-06-04,28,776,16665,16883,Southern,South Central,2,230,0.00869565217391304,0.0171445716000171,1.97162573400197,1,21,0.0476190476190476,0.06000600060006,1.26012601260126
55078,County,Menominee,2020-06-04,3,865,4556,4382,Northeastern,Fox Valley Area,0,81,0,0,2.53982189890882,0,0,NA,0,0
55061,County,Kewaunee,2020-06-04,36,930,20434,20644,Northeastern,Northeast,2,223,0.00896860986547085,0.0139822984102127,1.55902627273871,0,29,0,0,1.41920328863659
55069,County,Lincoln,2020-06-04,7,939,27593,28442,Northern,North Central,0,369,0,0,1.91042241562301,0,21,0,0,0.761062588337622
55047,County,Green Lake,2020-06-04,22,999,18913,19088,Northeastern,Fox Valley Area,6,225,0.0266666666666667,0.0453203012289355,1.69951129608508,0,46,0,0,2.43218949928621
55057,County,Juneau,2020-06-04,22,1024,26687,26908,Southern,South Central,0,142,0,0,0.760134683018484,0,26,0,0,0.974257128939184
55103,County,Richland,2020-06-04,14,1074,17252,17712,Southern,South Central,0,439,0,0,3.63518929482296,0,10,0,0,0.579642939948992
55023,County,Crawford,2020-06-04,26,1113,16131,16555,Southern,Western,0,202,0,0,1.78892460834064,0,24,0,0,1.48781848614469
55113,County,Sawyer,2020-06-04,8,1234,16558,16569,Northern,Northwest,0,83,0,0,0.716097527306611,0,10,0,0,0.603937673632081
55049,County,Iowa,2020-06-04,16,1249,23678,23799,Southern,South Central,2,296,0.00675675675675676,0.012066656208898,1.7858651189169,0,63,0,0,2.660697694062
55137,County,Waushara,2020-06-04,9,1300,24443,24298,Northeastern,Fox Valley Area,1,401,0.00249376558603491,0.005844501201045,2.34364498161904,0,55,0,0,2.25013296240232
55019,County,Clark,2020-06-04,37,1363,34774,34741,Western,North Central,6,495,0.0121212121212121,0.0246489577599027,2.03353901519197,2,178,0.0112359550561798,0.0575142347731063,5.11876689480646
55053,County,Jackson,2020-06-04,17,1367,20643,20664,Western,Western,2,298,0.00671140939597315,0.0138407346661961,2.06226946526322,0,108,0,0,5.23179770382212
55031,County,Douglas,2020-06-04,19,1452,43150,43874,Western,Northwest,0,366,0,0,1.21171991392154,0,8,0,0,0.18539976825029
55085,County,Oneida,2020-06-04,11,1445,35595,35913,Northern,North Central,2,352,0.00568181818181818,0.00802680954387655,1.41271847972227,0,18,0,0,0.505689001264222
55123,County,Vernon,2020-06-04,21,1500,30822,30287,Southern,Western,1,421,0.00237529691211401,0.00463490827516523,1.95129638384456,0,171,0,0,5.54798520537279
55029,County,Door,2020-06-04,39,1621,27668,28051,Northeastern,Northeast,1,252,0.00396825396825397,0.00516326235568682,1.30114211363308,1,63,0.0158730158730159,0.0361428364898077,2.27699869885789
55093,County,Pierce,2020-06-04,49,1687,42754,41635,Western,Northwest,5,412,0.0121359223300971,0.0167068745447377,1.37664646248638,2,54,0.037037037037037,0.0467792487252655,1.26303971558217
55095,County,Polk,2020-06-04,28,1745,43783,43900,Western,Northwest,10,458,0.0218340611353712,0.0326284500507372,1.49438301232377,4,119,0.0336134453781513,0.0913596601420643,2.71794988922641
55045,County,Green,2020-06-04,70,1818,36960,36864,Southern,South Central,10,294,0.0340136054421769,0.0386518243661101,1.13636363636364,0,47,0,0,1.27164502164502
55083,County,Oconto,2020-06-04,39,1976,37930,37962,Northeastern,Northeast,4,329,0.0121580547112462,0.0150653459380061,1.239124703401,0,65,0,0,1.71368310044819
55015,County,Calumet,2020-06-04,79,2122,50089,51476,Northeastern,Fox Valley Area,5,388,0.0128865979381443,0.0142603308967181,1.10660167758533,0,48,0,0,0.958294236259458
55097,County,Portage,2020-06-04,14,2120,70772,70719,Northern,North Central,3,519,0.00578034682080925,0.00605566366036608,1.04762981324333,0,115,0,0,1.62493641553157
55121,County,Trempealeau,2020-06-04,30,2172,29649,29332,Western,Western,7,784,0.00892857142857143,0.0337279503524571,3.77753043947519,1,350,0.00285714285714286,0.0337279503524571,11.80478262336
55115,County,Shawano,2020-06-04,53,2253,40899,41260,Northeastern,Fox Valley Area,10,482,0.020746887966805,0.0349292508024995,1.68358988868048,2,40,0.05,0.0489009511234994,0.978019022469987
55141,County,Wood,2020-06-04,11,2320,72999,74026,Northern,North Central,1,609,0.00164203612479475,0.00195697397028922,1.19179714790614,1,74,0.0135135135135135,0.0136988177920245,1.01371251660982
55005,County,Barron,2020-06-04,20,2379,45244,45880,Western,Northwest,6,776,0.0077319587628866,0.0189448956136252,2.45020649936219,0,155,0,0,3.42586862346388
55033,County,Dunn,2020-06-04,26,2539,45368,44777,Western,Northwest,2,543,0.00368324125230203,0.00629770511625564,1.70982693906341,1,55,0.0181818181818182,0.0220419679068947,1.21230823487921
55021,County,Columbia,2020-06-04,44,2752,57532,57128,Southern,South Central,2,495,0.00404040404040404,0.00496618031207477,1.22912962723851,0,64,0,0,1.11242438990475
55081,County,Monroe,2020-06-04,18,2905,46253,45998,Western,Western,2,404,0.00495049504950495,0.00617720549400657,1.24779550978933,0,130,0,0,2.81062849977299
55075,County,Marinette,2020-06-04,33,2935,40350,40938,Northeastern,Northeast,1,404,0.00247524752475248,0.00354044963710391,1.43034165338998,1,66,0.0151515151515152,0.0247831474597274,1.63568773234201
55043,County,Grant,2020-06-04,98,3097,51439,52374,Southern,South Central,5,783,0.00638569604086846,0.0138860731018432,2.17455904774865,0,66,0,0,1.28307315461032
55017,County,Chippewa,2020-06-04,58,3150,64658,64220,Western,Northwest,5,671,0.00745156482861401,0.0110471359195415,1.48252564040247,0,69,0,0,1.06715332982771
55071,County,Manitowoc,2020-06-04,38,3314,78981,80254,Northeastern,Northeast,2,843,0.00237247924080664,0.00361750656125253,1.52477901556794,0,211,0,0,2.67152859548499
55073,County,Marathon,2020-06-04,55,3358,135692,134741,Northern,North Central,12,706,0.0169971671388102,0.0126336535262633,0.743279949128488,0,83,0,0,0.611679391563246
55135,County,Waupaca,2020-06-04,47,3352,50990,51731,Northeastern,Fox Valley Area,20,1228,0.0162866449511401,0.0560333959039588,3.44045050850307,2,528,0.00378787878787879,0.0392233771327711,10.3549715630516
55109,County,St. Croix,2020-06-04,100,3559,90687,88169,Western,Northwest,26,863,0.0301274623406721,0.0409572012999186,1.35946402776268,3,159,0.0188679245283019,0.0330808164345496,1.75328327103113
