FIPS,GEO,County,Date,Cases,Tests,Population,newCases,newTests,posFraction,newCases.per1000,newTests.per1000,dailyPos,dailyTests,dailyFractionPos,Cases.per1000,Tests.per1000
55071,County,Manitowoc,2020-05-23,28,1517,78981,7,684,0.010233918128655,0.0126612729643838,1.23718724394836,0,99,0,0,1.253466023474
55073,County,Marathon,2020-05-23,38,2083,135692,6,575,0.0104347826086957,0.00631682676313163,0.605362564800115,2,53,0.0377358490566038,0.0147392624473071,0.390590454853639
55075,County,Marinette,2020-05-23,31,1664,40350,8,809,0.00988875154511743,0.0283235970968313,2.86422375641706,1,67,0.0149253731343284,0.0247831474597274,1.66047087980173
55077,County,Marquette,2020-05-23,3,400,15574,0,95,0,0,0.871415729512558,0,13,0,0,0.834724540901502
55078,County,Menominee,2020-05-23,2,643,4556,0,495,0,0,15.521133826665,0,20,0,0,4.38981562774364
55079,County,Milwaukee,2020-05-23,5987,38271,945726,1228,7234,0.169753939729057,0.185496191739015,1.09273570931599,252,1024,0.24609375,0.266461956211419,1.08276604428767
55081,County,Monroe,2020-05-23,16,1750,46253,1,292,0.00342465753424658,0.00308860274700328,0.901872002124959,0,59,0,0,1.27559293451236
55083,County,Oconto,2020-05-23,34,1319,37930,4,471,0.00849256900212314,0.0150653459380061,1.77394448420022,2,48,0.0416666666666667,0.0527287107830214,1.26548905879251
55085,County,Oneida,2020-05-23,7,672,35595,0,158,0,0,0.634117953966247,0,63,0,0,1.76991150442478
55087,County,Outagamie,2020-05-23,181,5422,187885,46,2049,0.0224499755978526,0.034975802067374,1.55794387904455,7,116,0.0603448275862069,0.0372568326369854,0.617398940841472
55089,County,Ozaukee,2020-05-23,134,1865,89221,14,406,0.0344827586206897,0.0224162472960402,0.650071171585165,1,102,0.00980392156862745,0.0112081236480201,1.14322861209805
55091,County,Pepin,2020-05-23,1,325,7287,0,33,0,0,0.646944656825266,0,3,0,0,0.411692054343351
55093,County,Pierce,2020-05-23,36,1037,42754,19,186,0.102150537634409,0.0634861232700031,0.621495733064241,2,31,0.0645161290322581,0.0467792487252655,0.725078355241615
55095,County,Polk,2020-05-23,15,1015,43783,9,260,0.0346153846153846,0.0293656050456635,0.848339701319168,2,37,0.0540540540540541,0.0456798300710321,0.845076856314095
55097,County,Portage,2020-05-23,9,1346,70772,2,334,0.00598802395209581,0.00403710910691072,0.674197220854091,1,87,0.0114942528735632,0.0141298818741875,1.22929972305432
55099,County,Price,2020-05-23,2,282,13351,1,100,0.01,0.0107001080710915,1.07001080710915,0,7,0,0,0.524305295483484
55101,County,Racine,2020-05-23,1311,8503,196311,307,2568,0.119548286604361,0.223406446185608,1.86875489838645,42,310,0.135483870967742,0.213946238366673,1.5791269974683
55103,County,Richland,2020-05-23,14,543,17252,0,107,0,0,0.886025636779173,0,20,0,0,1.15928587989798
55105,County,Rock,2020-05-23,529,5776,163354,107,1141,0.0937773882559159,0.0935741658344105,0.997832927262265,9,9,1,0.0550950696034379,0.0550950696034379
55107,County,Rusk,2020-05-23,4,257,14178,0,42,0,0,0.423190859077444,0,1,0,0,0.0705318098462406
55111,County,Sauk,2020-05-23,77,2728,64442,0,790,0,0,1.75129795563674,0,198,0,0,3.07253033735762
55113,County,Sawyer,2020-05-23,7,881,16558,3,352,0.00852272727272727,0.0258830431556606,3.03694373026418,0,10,0,0,0.603937673632081
55115,County,Shawano,2020-05-23,37,1400,40899,6,592,0.0101351351351351,0.0209575504814997,2.06781164750797,1,105,0.00952380952380952,0.0244504755617497,2.56729993398372
55117,County,Sheboygan,2020-05-23,82,2418,115340,14,795,0.0176100628930818,0.0173400381480839,0.98466645198048,4,124,0.032258064516129,0.0346800762961679,1.0750823651812
55109,County,St. Croix,2020-05-23,65,2120,90687,26,517,0.0502901353965184,0.0409572012999186,0.81441819507915,7,96,0.0729166666666667,0.0771885716806158,1.05858612590559
55119,County,Taylor,2020-05-23,1,302,20343,1,96,0.0104166666666667,0.00702242259534694,0.674152569153306,0,16,0,0,0.786511330678858
55121,County,Trempealeau,2020-05-23,14,1138,29649,7,290,0.0241379310344828,0.0337279503524571,1.39730080031608,1,26,0.0384615384615385,0.0337279503524571,0.876926709163884
55123,County,Vernon,2020-05-23,14,932,30822,4,214,0.0186915887850467,0.0185396331006609,0.99187037088536,0,26,0,0,0.843553306080073
55125,County,Vilas,2020-05-23,6,331,22195,2,59,0.0338983050847458,0.0128729121745567,0.379750909149422,0,9,0,0,0.405496733498536
55127,County,Walworth,2020-05-23,339,3108,103868,62,1036,0.0598455598455598,0.0852730663644516,1.42488543150922,10,141,0.0709219858156028,0.0962760426695421,1.35749220164054
55129,County,Washburn,2020-05-23,2,408,15720,1,92,0.0108695652173913,0.00908760450745183,0.836059614685569,0,10,0,0,0.636132315521629
55131,County,Washington,2020-05-23,181,3017,136034,41,444,0.0923423423423423,0.0430564627750625,0.466269987125067,3,57,0.0526315789473684,0.0220533102018613,0.419012893835365
55133,County,Waukesha,2020-05-23,553,9513,404198,86,1939,0.0443527591542032,0.0303952871753801,0.685307695733279,16,378,0.0423280423280423,0.0395845600423555,0.935185231000648
55135,County,Waupaca,2020-05-23,20,1287,50990,3,459,0.0065359477124183,0.00840500938559381,1.28596643599585,0,148,0,0,2.90252990782506
55137,County,Waushara,2020-05-23,7,690,24443,2,330,0.00606060606060606,0.01168900240209,1.92868539634485,0,73,0,0,2.98654011373399
55139,County,Winnebago,2020-05-23,166,4586,171907,49,1905,0.0257217847769029,0.0407196914610807,1.58308188231344,6,171,0.0350877192982456,0.0349025926809263,0.9947238914064
55141,County,Wood,2020-05-23,9,1518,72999,3,328,0.00914634146341463,0.00587092191086766,0.641887462254864,0,47,0,0,0.643844436225154
55,State,WI,2020-05-24,15277,201483,5822434,2734,49266,0.0554946616327691,0.0670804389661486,1.208772825935,400,7277,0.0549677064724474,0.0686997911869847,1.24982095116922
55001,County,Adams,2020-05-24,4,488,20220,0,97,0,0,0.685318637840893,0,14,0,0,0.692383778437191
55003,County,Ashland,2020-05-24,2,358,15562,0,44,0,0,0.40391429673013,0,4,0,0,0.257036370646446
55005,County,Barron,2020-05-24,12,1510,45244,1,193,0.00518134715025907,0.00315748260227086,0.609394142238276,0,0,NA,0,0
55007,County,Bayfield,2020-05-24,3,369,15036,0,51,0,0,0.484551362444419,0,3,0,0,0.19952114924182
55009,County,Brown,2020-05-24,2243,14203,264542,147,3173,0.0463283958398992,0.0793824799086723,1.71347352891304,5,528,0.00946969696969697,0.0189005904544458,1.99590235198948
55011,County,Buffalo,2020-05-24,5,567,13031,0,77,0,0,0.844140894789349,0,10,0,0,0.767400813444862
55013,County,Burnett,2020-05-24,1,349,15414,0,69,0,0,0.639492854362454,0,1,0,0,0.0648760866744518
55015,County,Calumet,2020-05-24,69,1356,50089,12,473,0.025369978858351,0.0342247941521235,1.34902730282953,0,43,0,0,0.858471919982431
55017,County,Chippewa,2020-05-24,49,2306,64658,10,498,0.0200803212851406,0.022094271839083,1.10029473758633,1,53,0.0188679245283019,0.0154659902873581,0.819697485229979
55019,County,Clark,2020-05-24,28,717,34774,0,136,0,0,0.558709709224462,0,17,0,0,0.488870995571404
55021,County,Columbia,2020-05-24,37,1879,57532,1,352,0.00284090909090909,0.00248309015603739,0.87404773492516,0,45,0,0,0.782173399151776
55023,County,Crawford,2020-05-24,25,695,16131,3,102,0.0294117647058824,0.0265681872525838,0.903318366587848,0,23,0,0,1.42582604922199
55025,County,Dane,2020-05-24,596,24413,546695,59,5953,0.00991096925919704,0.0154173193985155,1.55558139626039,2,393,0.00508905852417303,0.00365834697591893,0.71886518076807
55027,County,Dodge,2020-05-24,152,2660,87839,47,601,0.0782029950083195,0.076438549098757,0.977437617198999,3,53,0.0566037735849057,0.034153394278168,0.603376632247635
55029,County,Door,2020-05-24,37,885,27668,4,326,0.0122699386503067,0.0206530494227473,1.6832235279539,0,41,0,0,1.48185629608212
55031,County,Douglas,2020-05-24,17,1038,43150,5,124,0.0403225806451613,0.016553550736633,0.410528058268499,0,5,0,0,0.115874855156431
55033,County,Dunn,2020-05-24,22,1708,45368,2,219,0.0091324200913242,0.00629770511625564,0.689598710229992,1,1,1,0.0220419679068947,0.0220419679068947
55035,County,Eau Claire,2020-05-24,96,4072,104646,30,574,0.0522648083623693,0.0409544013695152,0.783594212870057,3,82,0.0365853658536585,0.0286680809586606,0.783594212870057
55037,County,Florence,2020-05-24,2,239,4295,0,30,0,0,0.997838017628472,0,0,NA,0,0
55039,County,Fond du Lac,2020-05-24,165,3952,103403,26,1257,0.020684168655529,0.0359204831028666,1.73661720231936,7,148,0.0472972972972973,0.0676962950784794,1.43129309594499
55041,County,Forest,2020-05-24,11,278,9004,2,25,0.08,0.0317319286666244,0.396649108332804,0,1,0,0,0.111061750333185
55043,County,Grant,2020-05-24,82,2011,51439,10,305,0.0327868852459016,0.0277721462036865,0.847050459212437,1,37,0.027027027027027,0.0194405023425805,0.71929858667548
55045,County,Green,2020-05-24,53,1140,36960,9,272,0.0330882352941176,0.0347866419294991,1.05132962275819,1,15,0.0666666666666667,0.0270562770562771,0.405844155844156
55047,County,Green Lake,2020-05-24,14,704,18913,3,266,0.0112781954887218,0.0226601506144678,2.00920002114947,0,45,0,0,2.37931581451911
55049,County,Iowa,2020-05-24,11,637,23678,0,134,0,0,0.808465965996163,0,19,0,0,0.802432637891714
55051,County,Iron,2020-05-24,2,207,5687,0,132,0,0,3.31583310306715,0,11,0,0,1.93423597678917
55053,County,Jackson,2020-05-24,14,997,20643,0,307,0,0,2.1245527712611,0,142,0,0,6.87884512909945
55055,County,Jefferson,2020-05-24,80,2284,84769,20,574,0.0348432055749129,0.0337050437912782,0.967334756809683,2,172,0.0116279069767442,0.0235935306538947,2.02904363623494
55057,County,Juneau,2020-05-24,22,821,26687,1,133,0.0075187969924812,0.00535306114801749,0.711957132686327,0,16,0,0,0.599542848577959
55059,County,Kenosha,2020-05-24,998,6806,169561,160,1949,0.082093381221139,0.134801887563431,1.64205549288204,15,476,0.0315126050420168,0.0884637387135013,2.80724930850844
55061,County,Kewaunee,2020-05-24,33,603,20434,3,214,0.014018691588785,0.020973447615319,1.49610592989276,0,15,0,0,0.734070666536165
55063,County,La Crosse,2020-05-24,47,4142,118016,2,612,0.00326797385620915,0.00242097923768206,0.74081964673071,0,83,0,0,0.703294468546638
55065,County,Lafayette,2020-05-24,20,463,16665,4,110,0.0363636363636364,0.0342891432000343,0.942951438000943,2,19,0.105263157894737,0.12001200120012,1.14011401140114
55067,County,Langlade,2020-05-24,1,375,19189,1,98,0.0102040816326531,0.00744474140690723,0.729584657876909,0,24,0,0,1.25071655636041
55069,County,Lincoln,2020-05-24,4,485,27593,1,156,0.00641025641025641,0.00517729651930355,0.807658257011354,1,41,0.024390243902439,0.0362410756351249,1.48588410104012
55071,County,Manitowoc,2020-05-24,29,1552,78981,7,660,0.0106060606060606,0.0126612729643838,1.19377716521333,1,35,0.0285714285714286,0.0126612729643838,0.443144553753434
55073,County,Marathon,2020-05-24,41,2221,135692,8,647,0.0123647604327666,0.00842243568417551,0.681164485957694,3,138,0.0217391304347826,0.0221088936709607,1.01700910886419
55075,County,Marinette,2020-05-24,31,2117,40350,7,1068,0.00655430711610487,0.0247831474597274,3.78120021242698,0,453,0,0,11.2267657992565
55077,County,Marquette,2020-05-24,3,404,15574,0,89,0,0,0.816378946595975,0,4,0,0,0.256838320277385
55078,County,Menominee,2020-05-24,3,653,4556,1,505,0.00198019801980198,0.0313558259124545,15.8346920857895,1,10,0.1,0.219490781387182,2.19490781387182
55079,County,Milwaukee,2020-05-24,6185,39175,945726,1240,6937,0.178751621738504,0.1873088581078,1.04787221668855,198,904,0.219026548672566,0.209362965594686,0.955879398472708
55081,County,Monroe,2020-05-24,16,1819,46253,1,302,0.0033112582781457,0.00308860274700328,0.932758029594992,0,69,0,0,1.49179512680259
55083,County,Oconto,2020-05-24,34,1401,37930,4,479,0.00835073068893528,0.0150653459380061,1.80407517607623,0,82,0,0,2.16187714210388
55085,County,Oneida,2020-05-24,7,925,35595,0,402,0,0,1.61338871831919,0,253,0,0,7.10773985110268
55087,County,Outagamie,2020-05-24,184,5671,187885,45,2122,0.0212064090480679,0.0342154585441703,1.61344895623843,3,249,0.0120481927710843,0.0159672139872795,1.32527876094419
55089,County,Ozaukee,2020-05-24,137,1869,89221,15,407,0.0368550368550369,0.0240174078171859,0.651672332106311,3,4,0.75,0.0336243709440603,0.0448324945920803
55091,County,Pepin,2020-05-24,1,325,7287,0,30,0,0,0.588131506204787,0,0,NA,0,0
55093,County,Pierce,2020-05-24,42,1044,42754,22,167,0.131736526946108,0.0735102479968458,0.558009609794238,6,7,0.857142857142857,0.140337746175796,0.163727370538429
55095,County,Polk,2020-05-24,16,1041,43783,10,260,0.0384615384615385,0.0326284500507372,0.848339701319168,1,26,0.0384615384615385,0.0228399150355161,0.593837790923418
55097,County,Portage,2020-05-24,10,1378,70772,3,344,0.00872093023255814,0.00605566366036608,0.694382766388644,1,32,0.03125,0.0141298818741875,0.452156219974001
55099,County,Price,2020-05-24,2,287,13351,1,105,0.00952380952380952,0.0107001080710915,1.12351134746461,0,5,0,0,0.374503782488203
55101,County,Racine,2020-05-24,1387,9188,196311,370,3077,0.120246993825154,0.269252068692752,2.23915841991243,76,685,0.110948905109489,0.387140812282552,3.48936126859931
55103,County,Richland,2020-05-24,14,557,17252,0,109,0,0,0.902586863634858,0,14,0,0,0.811500115928588
55105,County,Rock,2020-05-24,545,6364,163354,116,1610,0.0720496894409938,0.101444890063473,1.40798511208786,16,588,0.0272108843537415,0.0979467904061119,3.59954454742461
55107,County,Rusk,2020-05-24,4,258,14178,0,43,0,0,0.433266831912621,0,1,0,0,0.0705318098462406
55111,County,Sauk,2020-05-24,77,2758,64442,0,619,0,0,1.37221953739132,0,30,0,0,0.46553489959964
55113,County,Sawyer,2020-05-24,7,886,16558,3,347,0.00864553314121038,0.0258830431556606,2.99380532500475,0,5,0,0,0.301968836816041
55115,County,Shawano,2020-05-24,38,1467,40899,7,631,0.0110935023771791,0.0244504755617497,2.20403572563772,1,67,0.0149253731343284,0.0244504755617497,1.63818186263723
55117,County,Sheboygan,2020-05-24,82,2447,115340,13,794,0.0163727959697733,0.0161014639946494,0.983427877827046,0,29,0,0,0.251430553147217
55109,County,St. Croix,2020-05-24,67,2251,90687,23,569,0.0404217926186292,0.0362313703806972,0.896332597678987,2,131,0.0152671755725191,0.0220538776230331,1.44452898430867
55119,County,Taylor,2020-05-24,1,309,20343,1,80,0.0125,0.00702242259534694,0.561793807627755,0,7,0,0,0.344098707172
55121,County,Trempealeau,2020-05-24,18,1184,29649,8,237,0.0337552742616034,0.0385462289742367,1.14193203336176,4,46,0.0869565217391304,0.134911801409828,1.55148571621303
55123,County,Vernon,2020-05-24,16,951,30822,5,194,0.0257731958762887,0.0231745413758262,0.899172205382056,2,19,0.105263157894737,0.0648887158523133,0.616442800596976
55125,County,Vilas,2020-05-24,6,354,22195,2,67,0.0298507462686567,0.0128729121745567,0.431242557847649,0,23,0,0,1.03626943005181
55127,County,Walworth,2020-05-24,348,3306,103868,68,1174,0.0579216354344123,0.0935252985932695,1.61468677277204,9,198,0.0454545454545455,0.0866484384025879,1.90626564485693
55129,County,Washburn,2020-05-24,2,422,15720,1,87,0.0114942528735632,0.00908760450745183,0.79062159214831,0,14,0,0,0.89058524173028
55131,County,Washington,2020-05-24,193,3030,136034,45,435,0.103448275862069,0.0472570932897028,0.456818568467127,12,13,0.923076923076923,0.0882132408074452,0.0955643442080656
55133,County,Waukesha,2020-05-24,561,9659,404198,85,1942,0.0437693099897013,0.0300418536035734,0.686367996448699,8,146,0.0547945205479452,0.0197922800211777,0.361209110386494
55135,County,Waupaca,2020-05-24,23,1310,50990,6,455,0.0131868131868132,0.0168100187711876,1.27475975681506,3,23,0.130434782608696,0.0588350656991567,0.451068837026868
55137,County,Waushara,2020-05-24,8,703,24443,3,228,0.0131578947368421,0.017533503603135,1.33254627383826,1,13,0.0769230769230769,0.040911508407315,0.531849609295095
55139,County,Winnebago,2020-05-24,172,4930,171907,49,2091,0.0234337637494022,0.0407196914610807,1.73765050704326,6,344,0.0174418604651163,0.0349025926809263,2.00108198037311
55141,County,Wood,2020-05-24,9,1548,72999,3,317,0.00946372239747634,0.00587092191086766,0.620360748581683,0,30,0,0,0.410964533760736
55,State,WI,2020-05-25,15584,208963,5822434,2897,51774,0.0559547263105033,0.0710797482388195,1.27030821032677,307,7480,0.0410427807486631,0.0527270897360108,1.28468609519661
55001,County,Adams,2020-05-25,4,497,20220,0,98,0,0,0.692383778437191,0,9,0,0,0.445103857566766
55003,County,Ashland,2020-05-25,2,368,15562,0,53,0,0,0.486533130152202,0,10,0,0,0.642590926616116
55005,County,Barron,2020-05-25,12,1511,45244,1,168,0.00595238095238095,0.00315748260227086,0.530457077181505,0,1,0,0,0.022102378215896
55007,County,Bayfield,2020-05-25,3,372,15036,0,53,0,0,0.503553376657926,0,3,0,0,0.19952114924182
55009,County,Brown,2020-05-25,2249,14367,264542,147,3094,0.0475113122171946,0.0793824799086723,1.67081219617301,6,164,0.0365853658536585,0.022680708545335,0.619939366905822
55011,County,Buffalo,2020-05-25,5,579,13031,0,82,0,0,0.898955238606839,0,12,0,0,0.920880976133835
55013,County,Burnett,2020-05-25,1,350,15414,0,43,0,0,0.398524532428775,0,1,0,0,0.0648760866744518
55015,County,Calumet,2020-05-25,70,1474,50089,12,543,0.0220994475138122,0.0342247941521235,1.54867193538359,1,118,0.00847457627118644,0.0199644632554054,2.35580666413783
55017,County,Chippewa,2020-05-25,53,2381,64658,12,537,0.0223463687150838,0.0265131262068996,1.18646239775876,4,75,0.0533333333333333,0.0618639611494324,1.15994927155186
55019,County,Clark,2020-05-25,28,782,34774,0,189,0,0,0.776442169436936,0,65,0,0,1.86921263012596
55021,County,Columbia,2020-05-25,38,1940,57532,2,401,0.00498753117206983,0.00496618031207477,0.995719152570992,1,61,0.0163934426229508,0.0173816310922617,1.06027949662796
55023,County,Crawford,2020-05-25,26,868,16131,3,254,0.0118110236220472,0.0265681872525838,2.24943985405209,1,173,0.00578034682080925,0.0619924369226954,10.7246915876263
55025,County,Dane,2020-05-25,604,25170,546695,66,6433,0.0102595989429504,0.017246492886475,1.68101043543475,8,757,0.0105680317040951,0.0146333879036757,1.38468433038532
55027,County,Dodge,2020-05-25,161,2805,87839,53,668,0.0793413173652695,0.0861966617496621,1.08640320846744,9,145,0.0620689655172414,0.102460182834504,1.65074739011145
55029,County,Door,2020-05-25,37,936,27668,4,375,0.0106666666666667,0.0206530494227473,1.93622338338256,0,51,0,0,1.84328466098019
55031,County,Douglas,2020-05-25,18,1053,43150,5,129,0.0387596899224806,0.016553550736633,0.427081609005132,1,15,0.0666666666666667,0.0231749710312862,0.347624565469293
55033,County,Dunn,2020-05-25,23,1711,45368,3,148,0.0202702702702703,0.00944655767438345,0.466030178602917,1,3,0.333333333333333,0.0220419679068947,0.0661259037206842
55035,County,Eau Claire,2020-05-25,98,4164,104646,28,601,0.0465890183028286,0.0382241079448808,0.820453174102621,2,92,0.0217391304347826,0.0191120539724404,0.879154482732259
55037,County,Florence,2020-05-25,2,239,4295,0,27,0,0,0.898054215865624,0,0,NA,0,0
55039,County,Fond du Lac,2020-05-25,174,4126,103403,32,1214,0.0263591433278418,0.0442098253573743,1.67721024949539,9,174,0.0517241379310345,0.0870380936723306,1.68273647766506
55041,County,Forest,2020-05-25,12,280,9004,3,24,0.125,0.0475978929999365,0.380783143999492,1,2,0.5,0.111061750333185,0.22212350066637
55043,County,Grant,2020-05-25,87,2064,51439,13,315,0.0412698412698413,0.0361037900647924,0.874822605416124,5,53,0.0943396226415094,0.0972025117129027,1.03034662415677
55045,County,Green,2020-05-25,54,1154,36960,9,266,0.0338345864661654,0.0347866419294991,1.02813852813853,1,14,0.0714285714285714,0.0270562770562771,0.378787878787879
55047,County,Green Lake,2020-05-25,15,738,18913,4,276,0.0144927536231884,0.0302135341526237,2.08473385653103,1,34,0.0294117647058824,0.0528736847670914,1.79770528208111
55049,County,Iowa,2020-05-25,12,681,23678,1,171,0.00584795321637427,0.00603332810444898,1.03169910586077,1,44,0.0227272727272727,0.0422332967311428,1.85826505617028
55051,County,Iron,2020-05-25,2,226,5687,0,150,0,0,3.7679921625763,0,19,0,0,3.34095305081765
55053,County,Jackson,2020-05-25,14,999,20643,0,305,0,0,2.1107120365949,0,2,0,0,0.0968851426633726
55055,County,Jefferson,2020-05-25,84,2416,84769,23,638,0.0360501567398119,0.0387608003599699,1.07519089694177,4,132,0.0303030303030303,0.0471870613077894,1.55717302315705
55057,County,Juneau,2020-05-25,22,838,26687,0,134,0,0,0.717310193834344,0,17,0,0,0.637014276614082
55059,County,Kenosha,2020-05-25,1001,6965,169561,153,2082,0.0734870317002882,0.128904304982531,1.75410956191914,3,159,0.0188679245283019,0.0176927477427003,0.937715630363114
55061,County,Kewaunee,2020-05-25,33,618,20434,3,200,0.015,0.020973447615319,1.39822984102127,0,15,0,0,0.734070666536165
55063,County,La Crosse,2020-05-25,48,4243,118016,3,639,0.00469483568075117,0.00363146885652309,0.773502866439417,1,101,0.0099009900990099,0.0084734273318872,0.855816160520607
55065,County,Lafayette,2020-05-25,22,483,16665,6,123,0.0487804878048781,0.0514337148000514,1.05439115340105,2,20,0.1,0.12001200120012,1.2001200120012
55067,County,Langlade,2020-05-25,1,396,19189,1,106,0.00943396226415094,0.00744474140690723,0.789142589132167,0,21,0,0,1.09437698681536
55069,County,Lincoln,2020-05-25,4,540,27593,1,204,0.00490196078431373,0.00517729651930355,1.05616848993792,0,55,0,0,1.99325915993187
55071,County,Manitowoc,2020-05-25,29,1736,78981,7,573,0.012216404886562,0.0126612729643838,1.03641562979885,0,184,0,0,2.32967422544663
55073,County,Marathon,2020-05-25,42,2372,135692,9,743,0.0121130551816958,0.00947524014469744,0.7822337141678,1,151,0.00662251655629139,0.00736963122365357,1.11281431477169
55075,County,Marinette,2020-05-25,32,2159,40350,7,996,0.0070281124497992,0.0247831474597274,3.5262878385555,1,42,0.0238095238095238,0.0247831474597274,1.04089219330855
55077,County,Marquette,2020-05-25,3,420,15574,0,97,0,0,0.889761323818085,0,16,0,0,1.02735328110954
55078,County,Menominee,2020-05-25,3,653,4556,1,491,0.00203665987780041,0.0313558259124545,15.3957105230152,0,0,NA,0,0
55079,County,Milwaukee,2020-05-25,6352,40370,945726,1347,6953,0.19372932547102,0.203471799896134,1.05028910518027,167,1195,0.139748953974895,0.176583915425821,1.26357951457399
55081,County,Monroe,2020-05-25,16,2027,46253,1,487,0.00205338809034908,0.00308860274700328,1.5041495377906,0,208,0,0,4.49700559963678
55083,County,Oconto,2020-05-25,34,1483,37930,4,513,0.00779727095516569,0.0150653459380061,1.93213061654928,0,82,0,0,2.16187714210388
55085,County,Oneida,2020-05-25,7,949,35595,0,419,0,0,1.68161659944214,0,24,0,0,0.67425200168563
55087,County,Outagamie,2020-05-25,193,5971,187885,51,2298,0.0221932114882507,0.038777519683393,1.74726941632229,9,300,0.03,0.0479016419618384,1.59672139872795
55089,County,Ozaukee,2020-05-25,138,1876,89221,16,406,0.0394088669950739,0.0256185683383316,0.650071171585165,1,7,0.142857142857143,0.0112081236480201,0.0784568655361406
55091,County,Pepin,2020-05-25,1,348,7287,0,45,0,0,0.882197259307181,0,23,0,0,3.15630574996569
55093,County,Pierce,2020-05-25,42,1178,42754,21,286,0.0734265734265734,0.0701688730878982,0.955633223958995,0,134,0,0,3.13420966459279
55095,County,Polk,2020-05-25,16,1047,43783,10,250,0.04,0.0326284500507372,0.815711251268431,0,6,0,0,0.137039490213096
55097,County,Portage,2020-05-25,10,1433,70772,3,367,0.00817438692098093,0.00605566366036608,0.740809521118118,0,55,0,0,0.777143503080314
55099,County,Price,2020-05-25,2,292,13351,1,109,0.00917431192660551,0.0107001080710915,1.16631177974898,0,5,0,0,0.374503782488203
55101,County,Racine,2020-05-25,1394,9453,196311,360,3240,0.111111111111111,0.26197498575511,2.35777487179599,7,265,0.0264150943396226,0.0356577063944455,1.34989888493258
55103,County,Richland,2020-05-25,14,571,17252,0,106,0,0,0.87774502335133,0,14,0,0,0.811500115928588
55105,County,Rock,2020-05-25,569,7092,163354,137,2284,0.0599824868651489,0.119809913264619,1.99741490435321,24,728,0.032967032967033,0.146920185609168,4.45657896347809
55107,County,Rusk,2020-05-25,4,259,14178,0,43,0,0,0.433266831912621,0,1,0,0,0.0705318098462406
55111,County,Sauk,2020-05-25,77,2825,64442,0,556,0,0,1.23255906751143,0,67,0,0,1.03969460910586
55113,County,Sawyer,2020-05-25,7,890,16558,3,345,0.00869565217391304,0.0258830431556606,2.97654996290097,0,4,0,0,0.241575069452832
55115,County,Shawano,2020-05-25,38,1525,40899,5,652,0.00766871165644172,0.0174646254012498,2.27738715232297,0,58,0,0,1.41812758258148
55117,County,Sheboygan,2020-05-25,82,2501,115340,13,579,0.0224525043177893,0.0161014639946494,0.717134434838614,0,54,0,0,0.468181029998266
55109,County,St. Croix,2020-05-25,68,2362,90687,20,601,0.0332778702163062,0.0315055394614758,0.946741460817348,1,111,0.00900900900900901,0.0110269388115165,1.22399020807834
55119,County,Taylor,2020-05-25,1,338,20343,1,103,0.00970873786407767,0.00702242259534694,0.723309527320735,0,29,0,0,1.42555178685543
55121,County,Trempealeau,2020-05-25,20,1186,29649,9,215,0.0418604651162791,0.0433645075960162,1.03592990368261,2,2,1,0.0674559007049142,0.0674559007049142
55123,County,Vernon,2020-05-25,16,985,30822,5,201,0.0248756218905473,0.0231745413758262,0.931616563308212,0,34,0,0,1.10310816948933
55125,County,Vilas,2020-05-25,6,408,22195,2,121,0.0165289256198347,0.0128729121745567,0.77881118656068,0,54,0,0,2.43298040099121
55127,County,Walworth,2020-05-25,351,3503,103868,67,1320,0.0507575757575758,0.0921499265551332,1.81549109033994,3,197,0.0152284263959391,0.0288828128008626,1.89663804058998
55129,County,Washburn,2020-05-25,2,470,15720,1,131,0.00763358778625954,0.00908760450745183,1.19047619047619,0,48,0,0,3.05343511450382
55131,County,Washington,2020-05-25,206,3162,136034,57,566,0.100706713780919,0.0598589848336235,0.594389217821595,13,132,0.0984848484848485,0.0955643442080656,0.970345648881897
55133,County,Waukesha,2020-05-25,567,9671,404198,85,1786,0.0475923852183651,0.0300418536035734,0.631232359246847,6,12,0.5,0.0148442100158833,0.0296884200317666
55135,County,Waupaca,2020-05-25,23,1526,50990,6,622,0.00964630225080386,0.0168100187711876,1.74263861261312,0,216,0,0,4.23612473033928
55137,County,Waushara,2020-05-25,8,759,24443,1,245,0.00408163265306122,0.005844501201045,1.43190279425602,0,56,0,0,2.29104447080964
55139,County,Winnebago,2020-05-25,182,5235,171907,58,2146,0.027027027027027,0.0481988184641363,1.78335628317304,10,305,0.0327868852459016,0.0581709878015439,1.77421512794709
55141,County,Wood,2020-05-25,9,1592,72999,2,326,0.00613496932515337,0.00391394794057844,0.637973514314286,0,44,0,0,0.60274798284908
55,State,WI,2020-05-26,15863,216737,5822434,2978,55615,0.0535467050256226,0.0730671350553001,1.36454960245148,279,7774,0.035888860303576,0.0479181043529218,1.33518044171905
55001,County,Adams,2020-05-26,4,511,20220,0,108,0,0,0.763035184400169,0,14,0,0,0.692383778437191
55003,County,Ashland,2020-05-26,2,369,15562,0,36,0,0,0.330475333688288,0,1,0,0,0.0642590926616116
55005,County,Barron,2020-05-26,12,1523,45244,1,126,0.00793650793650794,0.00315748260227086,0.397842807886129,0,12,0,0,0.265228538590752
55007,County,Bayfield,2020-05-26,3,376,15036,0,40,0,0,0.380040284270133,0,4,0,0,0.266028198989093
55009,County,Brown,2020-05-26,2249,14369,264542,131,3080,0.0425324675324675,0.07074220998664,1.66325195999123,0,2,0,0,0.00756023618177832
